CountryId,Target1,Target2,Target3,Target4,Target5,Target6,Target7,Target8,Target9,Target10,Target11,Target12,Target13,Target14,Target15,Target16,Target18,Target19,Target20,Target21,Population2012,IsLDC2014,std_Target1,std_Target2,std_Target3,std_Target4,std_Target5,std_Target6,std_Target7,std_Target8,std_Target9,std_Target10,std_Target11,std_Target12,std_Target13,std_Target14,std_Target15,std_Target16,std_Target18,std_Target19,std_Target20,std_Target21,std_Population2012,Prin1,Prin2,Prin3,Prin4,Prin5,Prin6,IsLDC2014_pred
666,93.60795213,5,82.78586219,87.12478475,50.17353434,215.2917163,4050.065155,337.4844715,41.355,82.01690252,4013.919531,1604.459821,984.1227083,-2912378.87,273.2492287,27.88478166,975.874,39.47979319,47.94579429,45716.86521,0,0,6.20E-12,-0.438479212,-2.01E-10,1.76E-11,7.45E-11,9.66E-11,-2.38E-11,-5.66E-11,-0.216567674,2.09E-10,-1.42E-11,-6.28E-11,-9.55E-12,-9.47E-12,6.83E-11,-2.28E-11,-0.279192348,-3.01E-10,-1.42E-10,1.97E-11,-0.240150539,-0.137772809,-0.412065253,0.120955821,0.035966589,0.044880699,0.02338269,0.197820754
670,1.98,3.15,90.88222222,13.17652174,45.06666667,63.04285714,4050.065155,21.92307692,47.1475,85.6,4013.919531,1604.459821,984.1227083,36.11333333,13.54,23.85714286,27820.698,80.9,47.94579429,63.62285714,109373,0,-0.356327183,-0.713793349,0.615655242,-0.607465239,-0.306922258,-0.618556453,-2.38E-11,-0.587384605,-0.216505149,0.194839252,-1.42E-11,-6.28E-11,-9.55E-12,0.076118184,-0.63146379,-0.357915776,-0.278145815,2.914638656,-1.42E-10,-0.288234767,-0.239279065,-1.600045202,-0.547743315,0.294408086,1.138716612,-0.253495931,0.861686482,-0.039055354
674,93.60795213,5,94.91777778,30.55958333,26.63333333,215.2917163,4050.065155,21.06076923,1.25,82.01690252,4013.919531,1604.459821,984.1227083,-2912378.87,273.2492287,64.5,11285.446,1.4,47.94579429,0,31247,0,6.20E-12,-0.438479212,0.922522887,-0.464668029,-1.414763828,9.66E-11,-2.38E-11,-0.588989701,-0.217000576,2.09E-10,-1.42E-11,-6.28E-11,-9.55E-12,-9.47E-12,6.83E-11,3.253808232,-0.278790434,-2.679581919,-1.42E-10,-0.288636454,-0.239901565,-0.059843816,-0.592427984,-0.239364548,-1.216088417,-0.202092929,-1.087978826,0.268673225
678,2519.504286,6.35,78.78923077,28.16458333,59.56666667,264.0857143,57.72635,742.2388889,34.40555556,64.73333333,98.72,1604.459821,984.1227083,93.59954545,75.02333333,23.04894737,27078.554,47.18888889,47.94579429,0,188098,1,9.433942224,-0.2375743,-0.303907815,-0.484342314,0.564526354,0.198240187,-0.311380724,0.753408109,-0.216642688,-0.939834239,-0.542686562,-6.28E-11,-9.55E-12,0.076119687,-0.48197161,-0.429735999,-0.278174747,0.542470211,-1.42E-10,-0.288636454,-0.238651791,1.229528502,-0.957756563,0.217975148,-2.268898603,4.542308991,7.221379118,0.504968043
682,3.48,3.766666667,94.36538462,65.93125,42.3,34.05714286,2.8,27.78875,58090.83556,98.5,1729.835,1604.459821,984.1227083,97.05,273.2492287,22.49105263,11331726.72,30.04,47.94579429,174291.2071,28287855,0,-0.350493911,-0.62202197,0.880518363,-0.17409923,-0.47319866,-0.736319572,-0.315664681,-0.576466267,0.410031302,0.89630673,-0.316597397,-6.28E-11,-9.55E-12,0.076119777,6.83E-11,-0.479313267,0.162531476,-0.664255161,-1.42E-10,0.811762616,-0.014755485,-1.76160803,0.252882255,0.24744204,-0.156114633,0.140080009,-0.44266053,-0.014184518
686,70.39142857,11.975,61.92615385,70.97125,61.06666667,380.2,243.2915208,1654.617222,898.8333333,64.25,1263.36,1604.459821,984.1227083,97.893,906.2466667,31.1475,2938358.536,27.65555556,46.832,15003.60143,13726021,1,-0.090285532,0.599529497,-1.586192899,-0.132696976,0.654676211,0.669989145,-0.29690765,2.451705164,-0.207311863,-0.966116612,-0.381255587,-6.28E-11,-9.55E-12,0.076119799,1.539086474,0.289941185,-0.16467991,-0.832042685,-0.073407318,-0.193910223,-0.130782853,2.966606315,-0.720616878,0.353273765,-0.049045673,0.186449374,-0.358290594,0.612151217
688,16.024,2.433333333,90.93923077,112.2141667,34.8,25.87142857,51.76977647,45.51538462,5493.628889,97.71666667,4013.919531,1604.459821,984.1227083,-2912378.87,13.67,21.3965,2440264.79,37.05555556,49.168,1710.5,7242185,0,-0.301712201,-0.820446574,0.619990229,0.206102575,-0.923947943,-0.769576481,-0.311845304,-0.543469987,-0.15771462,0.85371116,-1.42E-11,-6.28E-11,-9.55E-12,-9.47E-12,-0.631147704,-0.576580592,-0.184097853,-0.170587674,0.080552436,-0.277837099,-0.182445468,-2.013315017,-0.17952617,-0.16079306,-0.210594401,-0.051288107,-0.28486048,-0.041221648
690,17.97142857,3.6,87.74384615,24.14958333,41.13333333,215.2917163,4050.065155,43.43076923,101.86,97.05,4013.919531,1604.459821,984.1227083,36.14333333,3.77,26.98066667,34556.634,61.7,47.94579429,272.17,92339,0,-0.294138947,-0.646825045,0.377010015,-0.517324467,-0.543315216,9.66E-11,-2.38E-11,-0.547350281,-0.21591457,0.81745961,-1.42E-11,-6.28E-11,-9.55E-12,0.076118185,-0.655218822,-0.080344101,-0.277883218,1.563581611,-1.42E-10,-0.28691809,-0.23941479,-1.378817904,-0.533033489,0.148002925,0.531540574,-0.195321573,0.310669987,0.016932926
694,232.8685714,12.475,59.38333333,54.60166667,116.9333333,1548.814286,1070.277333,1189.472778,129.0825,39.71666667,966.165,1604.459821,984.1227083,98.4005,472.2,31.193,954675.802,37.37777778,58.02333333,2636.858571,5978727,1,0.541563388,0.673938723,-1.779551492,-0.267168732,4.012257529,5.417833636,-0.232407252,1.585887323,-0.215620724,-2.300173624,-0.422449843,-6.28E-11,-9.55E-12,0.076119812,0.483734092,0.293984539,-0.242012819,-0.147913684,0.664184685,-0.271988473,-0.192512586,6.089856801,-1.246570389,0.802697726,-0.021586177,-0.064897335,0.210475262,1.032579347
702,1.56,1.85,85.21857143,53.76666667,33.33333333,22.14285714,35.5,51.70769231,2826.225,100,4013.919531,1604.459821,984.1227083,33.47333333,273.2492287,16.94473684,2136855.13,35.4,47.94579429,15.56,5303264,0,-0.357960499,-0.907257338,0.184985622,-0.274028035,-1.012094469,-0.784724916,-0.313114259,-0.531943652,-0.186507169,0.977872716,-1.42E-11,-6.28E-11,-9.55E-12,0.076118115,6.83E-11,-0.972186143,-0.195926131,-0.28708507,-1.42E-10,-0.288538215,-0.197894614,-1.953117543,-0.403891148,-0.057784437,-0.138378421,0.109210935,-0.425239295,-0.029812344
703,4.498,5,97.10166667,68.2925,37.06666667,22.42857143,32.3,33.90230769,5825.945,99.4,4013.919531,25.5675,1.103333333,11.13,273.2492287,20.31105263,1459394.152,57.86,47.94579429,5133.037143,5445757,0,-0.346535063,-0.438479212,1.088587963,-0.154702192,-0.787721493,-0.783564116,-0.313363841,-0.565086517,-0.154127526,0.945246322,-1.42E-11,-1.933925506,-1.568312006,0.076117531,6.83E-11,-0.67303878,-0.222336619,1.293370202,-1.42E-10,-0.256228684,-0.196759243,-2.078566647,-0.857919536,-2.058634103,1.012415173,0.146084901,0.45733404,-0.131903679
704,1561.974286,8.825,87.83636364,214.3754167,46.93333333,81.3,1902.3925,90.45944444,19302.60333,89.28333333,4160.92,1604.459821,984.1227083,67.21,1.86,31.328,28342105.09,30.73333333,47.744,7714.771429,90795769,0,5.710253552,0.130751371,0.384045136,1.04532997,-0.194735771,-0.544381358,-0.167506792,-0.459811309,-0.008657485,0.395129062,0.020375763,-6.28E-11,-9.55E-12,0.076118997,-0.659862846,0.305981302,0.825672822,-0.61546699,-0.013299743,-0.239928734,0.483301885,-0.271771918,0.981558054,-0.703838448,-1.840597269,2.81689032,4.027500864,0.226563057
705,8.3,5,91.21384615,45.81916667,33.06666667,23.37142857,10.3,30.61538462,2608.185833,99.31666667,4013.919531,18.11,1.706666667,8.08,273.2492287,17.75,619257.75,38.72857143,47.94579429,3222.36,2067717,0,-0.331749663,-0.438479212,0.640872254,-0.339314625,-1.02812111,-0.779733477,-0.315079722,-0.571204782,-0.188860732,0.940714878,-1.42E-11,-1.943059916,-1.567349446,0.076117452,6.83E-11,-0.900626501,-0.255088929,-0.052861638,-1.42E-10,-0.268291871,-0.223675158,-1.975141637,-0.973435998,-2.182883094,0.406307299,0.189605867,-0.146232816,-0.087537357
706,93.60795213,22.95,82.78586219,170.0756522,93.8,958.9857143,2535.702667,588.6316667,102.91,32.23333333,1590.86,1604.459821,984.1227083,88.169,273.2492287,39.1,1111450.608,29.56666667,6.352,1087.548571,10195134,1,6.20E-12,2.232812016,-2.01E-10,0.681419231,2.621946412,3.021478938,-0.118112042,0.467484295,-0.215903236,-2.707097264,-0.335860749,-6.28E-11,-9.55E-12,0.076119545,6.83E-11,0.996639414,-0.235901029,-0.69756247,-2.741340029,-0.281770144,-0.158916639,4.671307758,-0.196057829,-0.303376779,-2.44388418,-0.383434121,-0.319423636,0.927026561
710,27.01142857,5.35,85.24076923,177.6816667,47.56666667,137.4285714,135783.37,359.391875,53105.33222,78.45,3940.82,1604.459821,984.1227083,93.98,4.08,22.059,16768603.55,40.88888889,80.57166667,105941.6914,52385920,0,-0.258983761,-0.386392753,0.186673565,0.74390061,-0.156672497,-0.316342276,10.27448166,0.040778345,0.356216672,-0.193958613,-0.01013234,-6.28E-11,-9.55E-12,0.076119697,-0.65446508,-0.517707587,0.374485481,0.099154618,2.150287355,0.380233426,0.177255704,1.045335891,0.885091925,0.246712845,5.869391698,0.237726569,-1.000392164,0.025204446
716,67.7,12.95,78.36692308,104.5254167,78.83333333,519.9428571,33826.23688,1122.604444,1159.288889,59.68333333,608.045,1604.459821,984.1227083,304.6866667,18.6,35.96,2425645.99,49.64444444,65.67333333,29859.03143,13724317,0,-0.100752089,0.744627488,-0.33602051,0.142941546,1.722451177,1.23773623,2.322379529,1.461418897,-0.204500448,-1.214439724,-0.472088925,-6.28E-11,-9.55E-12,0.076125204,-0.619160774,0.717603584,-0.18466776,0.71526165,1.168376514,-0.100119483,-0.13079643,2.790924383,-0.481162763,0.41737246,1.825860847,-0.312171768,-0.05077148,0.49006665
724,3.095,5,91.10769231,155.8195833,34.26666667,5.333333333,245.19594,32.00153846,54747.801,99.95,4013.919531,585.5125,236.54,27.51555556,273.2492287,24.33736842,13970003.92,26.48571429,47.94579429,45725.26143,46754541,0,-0.351991117,-0.438479212,0.632800211,0.564309431,-0.956001225,-0.853018625,-0.296759115,-0.568624601,0.373945845,0.97515385,-1.42E-11,-1.248070047,-1.192695654,0.07611796,6.83E-11,-0.315240573,0.265383432,-0.914361554,-1.42E-10,5.30101E-05,0.132385389,-1.699280147,0.172250121,-1.693528296,-0.000044514,0.219357767,-0.464081761,-0.049538057
728,43.46666667,19.9,39.30666667,162.5094118,64.43333333,1009.957143,9155.511875,1740.53,5.23,34.98333333,1090.795,1604.459821,984.1227083,729.32,273.2492287,33.1475,575227.48,28.85555556,6.678333333,37664.8,10837527,1,-0.19499184,1.778915735,-3.306201125,0.619264586,0.857012555,3.228565587,0.398197091,2.611622835,-0.216957615,-2.557559624,-0.405174855,-6.28E-11,-9.55E-12,0.076136302,6.83E-11,0.467671013,-0.256805427,-0.74760162,-2.719832238,-0.050837247,-0.15379811,5.841888065,-0.436263683,0.039489469,-1.931902467,-0.309125678,-0.65469135,1.063553618
729,23.65714286,7.946403509,64.48692308,154.3505263,63.9,448.4,600.3686938,890.8766667,59.115,42.1,6015.37,1604.459821,984.1227083,-2912378.87,3.49,21.62941176,5642362.98,33.08888889,6.081666667,9259.921429,37195349,1,-0.272028068,2.80E-11,-1.391469469,0.55224152,0.824959273,0.94707201,-0.269057571,1.030081822,-0.216375969,-2.170574335,0.277421435,-6.28E-11,-9.55E-12,-9.47E-12,-0.655899622,-0.555882909,-0.059265609,-0.449712306,-2.759157004,-0.230173327,0.056218617,2.437057997,-0.064319001,-0.275127258,-2.175404616,-0.257583544,-0.369280217,0.624242384
732,93.60795213,7.946403509,82.78586219,87.12478475,50.17353434,215.2917163,4050.065155,337.4844715,2.65,82.01690252,4013.919531,1604.459821,984.1227083,23.94,273.2492287,27.88478166,7162597.597,39.47979319,47.94579429,0,0,0,6.20E-12,2.80E-11,-2.01E-10,1.76E-11,7.45E-11,9.66E-11,-2.38E-11,-5.66E-11,-0.216985464,2.09E-10,-1.42E-11,-6.28E-11,-9.55E-12,0.076117866,6.83E-11,-2.28E-11,6.66E-12,-3.01E-10,-1.42E-10,-0.288636454,-0.240150539,0.003529562,-0.252387109,-0.067581261,-0.047417899,0.045637457,-0.054907054,0.21272295
736,93.60795213,23.03333333,91.40333333,187.54,85,23.2,4050.065155,41,5562.31,82.01690252,4013.919531,1604.459821,984.1227083,95.726,273.2492287,27.88478166,7162597.597,63.7,5.938333333,45716.86521,0,0,6.20E-12,2.245213554,0.655281047,0.824884186,2.093067254,-0.780429957,-2.38E-11,-0.551874904,-0.156973261,2.09E-10,-1.42E-11,-6.28E-11,-9.55E-12,0.076119742,6.83E-11,-2.28E-11,6.66E-12,1.70431672,-2.768603735,1.97E-11,-0.240150539,0.821758526,0.618416686,-0.565121018,-1.235938731,-0.118601579,0.757109068,0.347519735
740,6.8525,3.8,81.87076923,25.29708333,45.36666667,102.5,40.362,58.63777778,236.6544444,85.05,16.75,1604.459821,984.1227083,43.20333333,273.2492287,22.285,202585.25,39.64444444,68.836,7062.954286,534541,0,-0.337378771,-0.617061355,-0.069584576,-0.507898061,-0.288892287,-0.458250028,-0.312735049,-0.519044021,-0.214459569,0.164931724,-0.554048439,-6.28E-11,-9.55E-12,0.07611837,6.83E-11,-0.497624116,-0.271332704,0.011586106,1.376819742,-0.244044025,-0.235891365,-1.106173259,-0.816416268,0.322058924,0.750565228,-0.074422636,-0.336233446,0.050926872
748,33.00571429,8.475,76.84,31.01958333,73.63333333,392.2857143,2934.680333,437.5561111,135.4722222,68.86666667,60.495,1604.459821,984.1227083,72.31333333,1.3,29.31578947,192260.582,47.94444444,87.245,200.2914286,1230985,0,-0.235672894,0.078664912,-0.452129255,-0.460889252,1.409931675,0.719090968,-0.086993953,0.186272914,-0.215551752,-0.715074633,-0.547984936,-6.28E-11,-9.55E-12,0.07611913,-0.661224445,0.127166386,-0.271735206,0.595636807,2.590109596,-0.287371901,-0.230342162,0.868071375,-0.889864167,0.520902906,1.548660063,-0.427001633,-0.123270117,0.269264701
752,9.31,5,100.2766667,156.9475,34.13333333,4.833333333,21.8,30.68538462,8224.67,99.7,4013.919531,2006.8025,897.11,20.25,273.2492287,23.85,3226705.804,51.96,47.94579429,24269.89,9511313,0,-0.327821927,-0.438479212,1.330018112,0.573574966,-0.964014546,-0.855050025,-0.314182784,-0.571074484,-0.128235156,0.961559519,-1.42E-11,0.492814335,-0.138820331,0.07611777,6.83E-11,-0.358550526,-0.153438832,0.878201631,-1.42E-10,-0.135406897,-0.164365262,-2.135648319,0.162908494,0.092019751,0.365723577,0.086164496,0.187778007,-0.08945583
756,4.58,5,88.20888889,91.60208333,33.6,7.5,98.73629,25.71916667,6663.201667,99.93333333,4013.919531,1093.78,1038.93,560.9445455,273.2492287,18.56894737,3167996.23,44.25,47.94579429,1175.691429,7997399,0,-0.346216178,-0.438479212,0.412372326,0.036779813,-0.996067828,-0.844215895,-0.308182172,-0.58031858,-0.145089992,0.974247561,-1.42E-11,-0.625512404,0.087439715,0.076131901,6.83E-11,-0.827850814,-0.155727596,0.335667787,-1.42E-10,-0.281213648,-0.176427991,-1.925303518,-0.238332367,-0.448672311,0.179020351,0.090109535,-0.124050617,-0.053821793
760,22.16857143,6.9,72.79461538,107.5025,29.16666667,76.12857143,5.55,31.90769231,8256.205714,92.76666667,1224.39,1604.459821,984.1227083,94.65,3.11,27.50263158,3917108.632,35.11111111,47.94579429,383.0314286,21889682,0,-0.277816896,-0.155724151,-0.759744311,0.167397491,-1.262510737,-0.565391831,-0.315450196,-0.568799286,-0.127894752,0.584543407,-0.386657226,-6.28E-11,-9.55E-12,0.076119714,-0.656823564,-0.033959734,-0.126523812,-0.307413474,-1.42E-10,-0.28621816,-0.065735545,-1.096164664,-0.185289584,-0.177487591,-0.439342968,-0.131096939,-0.476637505,0.087826099
762,22.26857143,13.275,90.47076923,30.9675,60.2,74.04285714,200.5864286,59.21389334,334.7344444,86.31666667,4013.919531,1604.459821,984.1227083,142.5433333,6.16,29.75470588,1687983.57,29.91111111,26.308,8915.405714,8008990,0,-0.277428011,0.792993485,0.584367949,-0.461317102,0.602589627,-0.573865668,-0.300238415,-0.517971642,-0.213400871,0.233809668,-1.42E-11,-6.28E-11,-9.55E-12,0.076120966,-0.649407714,0.166170655,-0.213425171,-0.673324757,-1.426091383,-0.23234845,-0.176335635,-0.271244807,-0.200173223,-0.434190788,-1.620204979,-0.306948163,-0.571940381,0.248914504
764,9.108571429,5.575,91.96333333,185.6404167,41.13333333,43.75714286,3303.95,119.63875,33828.35444,95.4,4144.5,1604.459821,984.1227083,84.97,0.53,29.205,20557237.56,55.08571429,76.092,30194.18,66785001,0,-0.328605252,-0.352908601,0.697864002,0.809279616,-0.543315216,-0.696910426,-0.058192926,-0.405497077,0.148136696,0.727737026,0.018099784,-6.28E-11,-9.55E-12,0.076119461,-0.663096643,0.117321089,0.522183539,1.098150502,1.855044044,-0.0980035,0.291986271,-1.612572949,0.758174779,-0.083773688,1.599738969,-0.139270704,0.192198369,-0.102553556
768,78.24,8.225,72.42769231,40.00708333,70.83333333,484.3571429,5412.649545,1395.353889,283.6477778,39.65,732.16,1604.459821,984.1227083,99.0585,299.4566667,76.4,977235.112,30.27777778,52.60166667,4129.535714,6642928,1,-0.059763631,0.041460299,-0.787645505,-0.387059338,1.241651942,1.09315864,0.106274175,1.969113526,-0.213952312,-2.303798779,-0.454885321,-6.28E-11,-9.55E-12,0.076119829,0.063721448,4.311300709,-0.241133355,-0.64752332,0.306856577,-0.262564357,-0.187220293,4.14325134,-1.105128288,0.554014233,-0.052058042,-0.515007383,-0.26769261,0.776282202
772,93.60795213,7.946403509,120.8133333,9.8,50.17353434,215.2917163,4050.065155,52.26923077,2.5,95.25,4013.919531,1604.459821,984.1227083,77.77,273.2492287,27.88478166,0.298,29.8,47.94579429,27.88571429,0,0,6.20E-12,2.80E-11,2.891646597,-0.635202464,7.45E-11,9.66E-11,-2.38E-11,-0.530898407,-0.216987084,0.719580428,-1.42E-11,-6.28E-11,-9.55E-12,0.076119273,6.83E-11,-2.28E-11,-0.27923038,-0.681143374,-1.42E-10,-0.288460396,-0.240150539,-1.533087229,-0.434672555,-0.166032483,-0.36565433,0.089523473,-0.262456067,0.034236149
776,1.56,7.946403509,88.51384615,13.41708333,40.5,97.57142857,11.82,33.42307692,34.97,96.08333333,4013.919531,1604.459821,984.1227083,52.64666667,5.56,29.84444444,16023.124,34.83333333,47.94579429,4348.225714,104941,0,-0.357960499,2.80E-11,0.435561578,-0.60548909,-0.581378488,-0.478273821,-0.31496117,-0.565978555,-0.216636595,0.764894864,-1.42E-11,-6.28E-11,-9.55E-12,0.076118616,-0.65086657,0.174145265,-0.278605738,-0.326960017,-1.42E-10,-0.261183643,-0.239314378,-1.254352394,-0.420905057,-0.177319309,-0.46911072,-0.271496386,-0.532222147,0.074685328
780,4.4225,3.225,88.35153846,25.52333333,43.76666667,80.1,168.5484615,35.86923077,5584.11,93.3,32.255,1604.459821,984.1227083,34.78,273.2492287,19.4685,453785.972,54.38333333,47.94579429,701.8157143,1337439,0,-0.346828671,-0.702631965,0.42321954,-0.506039478,-0.385052134,-0.549256716,-0.302737202,-0.561425295,-0.156737947,0.613544646,-0.551899288,-6.28E-11,-9.55E-12,0.076118149,6.83E-11,-0.747912147,-0.261539766,1.048725671,-1.42E-10,-0.284205494,-0.229493946,-1.590307711,-0.731457992,0.289631508,0.366876453,-0.003986692,0.14778439,0.005628379
784,2.69,5,91.48692308,21.61708333,36.4,23.31428571,7.3,19.16769231,20116.72222,98.33333333,4013.919531,1604.459821,984.1227083,95.23,273.2492287,21.73888889,3784470.144,36.82,47.94579429,6681.205714,9205651,0,-0.353566101,-0.438479212,0.661637295,-0.538128279,-0.827788096,-0.779965637,-0.315313705,-0.592513466,0.000130295,0.887243843,-1.42E-11,-6.28E-11,-9.55E-12,0.076119729,6.83E-11,-0.546154233,-0.131694659,-0.187163142,-1.42E-10,-0.246454219,-0.166800749,-1.811202787,-0.265321417,-0.071694066,-0.154214935,-0.000068831,-0.386480841,-0.014389795
788,4.796,2.733333333,89.84923077,97.32458333,40.76666667,65,44.91525833,44.59076923,2872.534444,93.28333333,300.36,1604.459821,984.1227083,95.43,8.27,24.014,3046642.236,28.83333333,68.48,2840.11,10874915,0,-0.345376187,-0.775801038,0.537105548,0.083788622,-0.565351847,-0.610604975,-0.31237992,-0.545191062,-0.186007295,0.612638357,-0.514737202,-6.28E-11,-9.55E-12,0.076119735,-0.644277405,-0.34397668,-0.160458522,-0.749165344,1.353356697,-0.270705231,-0.153500206,-1.718442729,-0.469092515,0.055966994,0.297312491,-0.078859584,-0.628908925,-0.01805315
792,2.274285714,2.4,89.03923077,232.7125,44.56666667,37.84285714,21.5,30.081875,56551.71667,96.45,3295.05,1604.459821,984.1227083,5534.966667,4.88,21.0515,16883488.67,30.65555556,50.62666667,630.6942857,73997128,0,-0.35518275,-0.825407189,0.475512345,1.195964214,-0.33697221,-0.720938977,-0.314206182,-0.572197854,0.393417711,0.784833216,-0.099642644,-6.28E-11,-9.55E-12,0.076261901,-0.652519939,-0.607238988,0.378964221,-0.620940022,0.176689405,-0.284654524,0.349451843,-1.624103667,0.775656333,-0.31756739,-0.297102603,0.066755889,-0.46372404,-0.012781306
795,9.72,4.225,75.1225,58.13625,66.93333333,74.82857143,3.266666667,73.30769231,6976.4,62.28333333,4013.919531,1604.459821,984.1227083,43.77333333,20.3,14.54,1566131.948,35.87777778,47.94579429,4411.471429,5172931,0,-0.326227499,-0.553813512,-0.582729657,-0.238133074,1.007262316,-0.570673469,-0.315628283,-0.491737506,-0.141709259,-1.073058682,-1.42E-11,-6.28E-11,-9.55E-12,0.076118384,-0.615027349,-1.185882876,-0.218175497,-0.253465016,-1.42E-10,-0.260784337,-0.198933095,-0.103123716,-0.488749063,0.036468276,-0.442965299,-0.186613096,-0.43569689,0.226754585
796,93.60795213,7.946403509,86.21166667,10.215,50.17353434,215.2917163,4050.065155,32.35384615,134.87,84.21666667,4013.919531,1604.459821,984.1227083,99.8,273.2492287,73,5859.476,28.9,47.94579429,200.4428571,32427,0,6.20E-12,2.80E-11,0.260501568,-0.631793349,7.45E-11,9.66E-11,-2.38E-11,-0.567968817,-0.215558252,0.119617288,-1.42E-11,-6.28E-11,-9.55E-12,0.076119849,6.83E-11,4.009160001,-0.279001963,-0.744474173,-1.42E-10,-0.287370945,-0.239892163,0.861401042,-0.644592219,-0.012906758,-0.470121541,-0.376787495,-0.331298094,0.354618651
798,93.60795213,0.95,86.07166667,8.8675,49.86666667,100,36.45,164.8461538,13.0825,90.46666667,4013.919531,1604.459821,984.1227083,93.76409091,273.2492287,27.78333333,1078.112,34.27777778,47.94579429,27.24807354,9860,1,6.20E-12,-1.041193945,0.249855829,-0.642862702,-0.018442718,-0.468407024,-0.313040164,-0.321348213,-0.216872854,0.459475562,-1.42E-11,-6.28E-11,-9.55E-12,0.076119691,6.83E-11,-0.009015197,-0.279188362,-0.366053103,-1.42E-10,-0.288464421,-0.240071975,-0.940585393,-0.74498674,0.128734564,-0.292243205,0.123213253,-0.154284603,0.119605471
800,198.93,13.425,59.65615385,164.52125,63.96666667,498.3285714,47639.7248,1514.007778,488.8025,52.53333333,1668.03,1604.459821,984.1227083,166.8454545,1403.77,34.16,4138090.792,44.21111111,51.83833333,11120.85714,36345860,1,0.40958144,0.815316253,-1.758805949,0.6357913,0.828965933,1.14992174,3.399756495,2.189975358,-0.211737827,-1.60323759,-0.3251642,-6.28E-11,-9.55E-12,0.076121601,2.748777678,0.557646739,-0.11790893,0.332931271,0.256547239,-0.218424186,0.049449966,4.449664997,-0.33730888,0.476382105,2.467315532,0.684651029,0.314360958,0.667989919
804,4.338,2.366666667,93.9,188.2316667,32.53333333,43.7,2201.848421,79.84615385,49255.49667,95.9,4013.919531,1604.459821,984.1227083,-2912378.87,14.96,19.4365,14326304.82,38.57777778,51.478,8899.732857,45529944,0,-0.347157279,-0.830367804,0.845130056,0.830566043,-1.060174393,-0.697142586,-0.144150858,-0.479566842,0.314660693,0.754925688,-1.42E-11,-6.28E-11,-9.55E-12,-9.47E-12,-0.628011165,-0.750755824,0.27927365,-0.063472619,0.232798596,-0.232447401,0.122627911,-2.060286698,0.580544578,-0.222875822,0.079580138,0.014488768,-0.226973219,-0.081334071
807,11.216,2.166666667,88.21615385,59.67375,36.13333333,22.68571429,16.53180714,37.27692308,1062.342222,94.8,4013.919531,1604.459821,984.1227083,126.14,10.82,22.8295,538600.154,34.22222222,47.94579429,708.2,2105575,0,-0.320409782,-0.860131494,0.41292476,-0.225502922,-0.843814737,-0.782519396,-0.314593675,-0.558805023,-0.205546911,0.695110632,-1.42E-11,-6.28E-11,-9.55E-12,0.076120537,-0.638077269,-0.44923717,-0.258233326,-0.369962412,-1.42E-10,-0.284165186,-0.223373509,-1.829883539,-0.420169221,-0.106997815,-0.378359563,-0.055843339,-0.451891509,-0.002397293
810,93.60795213,7.946403509,82.78586219,1128.9,85,215.2917163,4050.065155,337.4844715,20104.65143,82.01690252,4013.919531,1604.459821,984.1227083,-2912378.87,273.2492287,27.88478166,7162597.597,39.47979319,47.94579429,45716.86521,0,0,6.20E-12,2.80E-11,-2.01E-10,8.557905276,2.093067254,9.66E-11,-2.38E-11,-5.66E-11,1.51E-11,2.09E-10,-1.42E-11,-6.28E-11,-9.55E-12,-9.47E-12,6.83E-11,-2.28E-11,6.66E-12,-3.01E-10,-1.42E-10,1.97E-11,-0.240150539,1.160968254,2.600081559,-0.882489969,0.440562551,0.739535478,0.669993352,0.252517384
818,12.51571429,4.566666667,87.24230769,193.38,45.46666667,68.94285714,109.5191077,30.84769231,24593.35444,97.16666667,1908.74,1604.459821,984.1227083,91.78,6.02,26.3095,20326420.51,30.26666667,16.414,35015.01286,80721874,0,-0.315355391,-0.502967208,0.338872533,0.872858227,-0.282882296,-0.594585941,-0.307341171,-0.570772365,0.048452056,0.823803632,-0.291799341,-6.28E-11,-9.55E-12,0.076119639,-0.649748114,-0.139987269,0.513185248,-0.648305182,-2.078179482,-0.067566853,0.403034007,-1.068831718,0.643339199,-0.478734161,-1.748383727,0.046783243,-0.411083473,0.132080393
826,3.265,5,99.84666667,277.6958333,34.5,23.14285714,182.612,34.19307692,93178.293,99.65,4013.919531,6395.9725,2278.896667,22.31777778,273.2492287,23.02684211,22339806.91,53.875,47.94579429,50228.07857,62783115,0,-0.351330013,-0.438479212,1.297320484,1.565490288,-0.941977914,-0.780662117,-0.301640322,-0.564545281,0.788773104,0.958840652,-1.42E-11,5.868942714,2.065686187,0.076117824,6.83E-11,-0.431700381,0.59167614,1.012955498,-1.42E-10,0.028481844,0.260099608,-2.100068642,2.779920964,4.505001794,-0.512881456,-0.086121431,-0.040782038,-0.017996139
